"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","contrast","log.sca.pval"
"WP_173028049.1...2140",-1.08446820576986,-3.78168296813965,-3.70765259333215,0.00338836880448417,0.00857022589269176,-2.43819088051294,"WP_173028049.1",2,-2.89220721222719,0.0128546186251342,0.025565610226524,"P3 - P1",1.89094080361518
"WP_011133072.1...2141",-1.02617390950521,0.276065826416016,-2.76941047089479,0.0180668659779098,0.0345795929469672,-4.12165724170559,"WP_011133072.1",15,-2.88138771152766,0.0131217417358979,0.0260604745215043,"P3 - P1",1.88200851434417
"WP_011132870.1...2142",0.457691828409831,2.25248908996582,2.62258237762717,0.0235154988640674,0.0436016541437917,-4.38060598105407,"WP_011132870.1",34,2.87790875336072,0.0132087946915513,0.0261968295832439,"P3 - P1",1.87913681014402
"WP_011132477.1...2143",-0.472465515136721,1.23202959696452,-2.77923686163847,0.0177505935412568,0.0340199800844545,-4.10423029297485,"WP_011132477.1",22,-2.87421934816655,0.013301737479193,0.0263444703343127,"P3 - P1",1.87609162757862
"WP_011132130.1...2144",0.460451761881509,2.96990172068278,2.54121295983668,0.0272033113329953,0.049159283424093,-4.52273653013111,"WP_011132130.1",54,2.8669694146602,0.013486263612695,0.0266728324784412,"P3 - P1",1.87010835552844
"WP_011133263.1...2145",0.500572840372723,2.0070842107137,2.7229284080142,0.019640493974299,0.0371915736960129,-4.20393938468698,"WP_011133263.1",24,2.86433516612029,0.0135539354532947,0.0267694924902796,"P3 - P1",1.86793458689318
"WP_225866748.1...2146",-1.13869412740072,-3.42052189509074,-3.49101255295056,0.00496392941843571,0.0116451985038755,-2.82692300579034,"WP_225866748.1",2,-2.85693254346018,0.0137459042714478,0.0271110355713874,"P3 - P1",1.86182668490875
"WP_011133125.1...2147",-0.543977737426758,0.194647947947184,-2.8537197073226,0.015525943384498,0.0304950943165863,-3.97180419953134,"WP_011133125.1",17,-2.84938114233162,0.0139444977355885,0.027464681570509,"P3 - P1",1.85559712389279
"WP_036930537.1...2148",-1.30941327412923,-2.83212653795878,-2.86905000947548,0.01510379991643,0.0297892120235406,-3.94448078254555,"WP_036930537.1",5,-2.83118127475442,0.0144348464704517,0.0283911897429878,"P3 - P1",1.84058783093049
"WP_011133310.1...2149",-0.610000610351562,-0.619072596232096,-3.40564874110808,0.00577605240518463,0.0132024054975649,-2.98054029656939,"WP_011133310.1",8,-2.81928376672199,0.0147645470826498,0.0289996069595771,"P3 - P1",1.83077987091515
"WP_006043540.1...2150",-1.49843088785808,0.985543727874756,-2.83699330310418,0.0159999846882596,0.031296673346266,-4.0015910773396,"WP_006043540.1",4,-2.81802545119557,0.0147998483030889,0.0290289035586758,"P3 - P1",1.82974273605565
"WP_011132579.1...2151",-0.619491577148436,2.17501179377238,-2.57529466470136,0.0255941886067736,0.0468459184782078,-4.46333920859817,"WP_011132579.1",41,-2.81363908163839,0.0149235566141429,0.0292312855825852,"P3 - P1",1.82612766253201
"WP_011132384.1...2152",-0.90457280476888,-0.228599548339843,-2.86233571866897,0.0152872579601723,0.0301093434789562,-3.95645037874274,"WP_011132384.1",9,-2.8117173829279,0.014978074527858,0.0292977721533925,"P3 - P1",1.82454401278297
"WP_011133291.1...2153",0.669125874837237,1.55501508712769,2.66073939274451,0.0219602293685223,0.0409311081423767,-4.31359497669804,"WP_011133291.1",23,2.80973941423262,0.0150343937141492,0.0293675948545247,"P3 - P1",1.82291408082642
"WP_011133155.1...2154",0.79947725931804,-2.12789138158162,2.95623046613521,0.0129124975607577,0.026165104861449,-3.78872644369534,"WP_011133155.1",8,2.77847234408038,0.015952869283036,0.0311170730317649,"P3 - P1",1.79716119337672
"WP_011132510.1...2155",-0.743120193481446,1.31132125854492,-2.54676157479452,0.0269347377728621,0.0487977946419282,-4.51308023738147,"WP_011132510.1",56,-2.77778321477735,0.0159737221813344,0.0311170730317649,"P3 - P1",1.7965938731878
"WP_011132932.1...2156",0.418287913004553,2.96455748875936,2.44457503716275,0.0323236608901988,0.0568507281908913,-4.68998982291816,"WP_011132932.1",48,2.76118245081319,0.0164842343279014,0.0320601582934384,"P3 - P1",1.78293122048868
"WP_011133266.1...2157",-0.538297017415363,3.40741364161173,-2.48832501056259,0.0298985083203804,0.0531474072521553,-4.61449491554026,"WP_011133266.1",134,-2.7605858550755,0.016502876424923,0.0320601582934384,"P3 - P1",1.78244035235596
"WP_011132695.1...2158",0.754527409871413,3.63436079025269,2.51836929792729,0.0283369393045657,0.0508433169879665,-4.56243315086089,"WP_011132695.1",68,2.74869323281422,0.016878840866251,0.0327458711083671,"P3 - P1",1.77265738132861
"WP_011132314.1...2159",-1.76768430074056,-1.89067761103312,-2.60815308240528,0.0241315146820025,0.0445697495553457,-4.40588899900986,"WP_011132314.1",11,-2.7458205973191,0.0169709078167378,0.0328400519261835,"P3 - P1",1.77029492555182
"WP_011131856.1...2160",-0.553476333618161,-1.34320084253947,-2.54315390129127,0.0271090653248115,0.049051218580091,-4.51935931760971,"WP_011131856.1",31,-2.74573962802064,0.0169735099843196,0.0328400519261835,"P3 - P1",1.77022833981566
"WP_011131729.1...2161",-1.14191309611003,-2.10742902755737,-2.91000096534423,0.0140315870211393,0.0281819180791288,-3.87139334418258,"WP_011131729.1",4,-2.74380601288718,0.0170357684165546,0.0329157859228951,"P3 - P1",1.7686382723372
"WP_011132526.1...2162",-0.48127047220866,1.39106400807699,-2.51009932966393,0.0287586378292713,0.0513186720161432,-4.57678066842047,"WP_011132526.1",34,-2.74149913237304,0.0171103384690379,0.0329749039427275,"P3 - P1",1.76674139935536
"WP_011131698.1...2163",-0.829801559448243,2.61550982793172,-2.55699791264419,0.026446067926786,0.0480960417978841,-4.49525164642369,"WP_011131698.1",30,-2.74142690521771,0.0171126783803902,0.0329749039427275,"P3 - P1",1.76668201180373
"WP_011133314.1...2164",0.635854721069336,-0.132975896199544,2.67390236167341,0.0214476338352712,0.040239038974211,-4.29042913872665,"WP_011133314.1",17,2.73221468725817,0.0174137105796365,0.0335096268451384,"P3 - P1",1.75910867790289
"WP_011132344.1...2165",0.448837916056318,5.85698493321737,2.42231039547449,0.0336303424235155,0.0587602547375288,-4.72825803123826,"WP_011132344.1",136,2.72507960650634,0.0176504307238081,0.0339083596665721,"P3 - P1",1.75324469205006
"WP_011133279.1...2166",0.463265101114906,3.03845977783203,2.4117965769803,0.034265093849158,0.0595769153128217,-4.74629207658027,"WP_011133279.1",84,2.72453759674773,0.0176685413431155,0.0339083596665721,"P3 - P1",1.75279930294284
"WP_011132027.1...2167",-0.930703481038411,0.238369782765706,-2.56945210776234,0.0258632415861472,0.0472776072126747,-4.47353575138174,"WP_011132027.1",21,-2.71946039275512,0.0178390770777652,0.0341895636052997,"P3 - P1",1.74862761803176
"WP_011131791.1...2168",0.502873738606772,1.01782655715942,2.56651336992787,0.0259996201793723,0.0474051973564995,-4.47866230779306,"WP_011131791.1",25,2.71764745514555,0.0179003609805339,0.0342609059627424,"P3 - P1",1.74713821090429
"WP_011132814.1...2169",0.60084279378255,2.63481426239014,2.47825043899789,0.0304407255610296,0.0538479418619952,-4.63191356793768,"WP_011132814.1",41,2.70664226099846,0.018276827655701,0.0349345001096888,"P3 - P1",1.73809918339347
"WP_011133173.1...2170",-0.49359385172526,3.07312806447347,-2.82264496760253,0.0164181221712753,0.0318520517328284,-4.02712152383955,"WP_011133173.1",15,-2.70454491850379,0.0183494484108022,0.0350262929450165,"P3 - P1",1.7363769862209
"WP_011132111.1...2171",1.64619890848796,-4.66799227396647,2.98686419630457,0.0122207308304956,0.0250393103634903,-3.73386567020218,"WP_011132111.1",1,2.70348520136304,0.0183862486238081,0.0350495556095084,"P3 - P1",1.7355068715326
"WP_011132839.1...2172",0.454557418823244,1.86449178059896,2.53837477363039,0.0273417031568298,0.0492842851839566,-4.52767372751592,"WP_011132839.1",26,2.69718842286678,0.0186064082298002,0.0354218252930956,"P3 - P1",1.73033745473211
"WP_011132815.1...2173",1.19320996602376,-0.702803452809652,2.74167764951154,0.0189900067554675,0.0361700296973657,-4.1707809048766,"WP_011132815.1",5,2.68593074723779,0.0190064670037202,0.0361351255184214,"P3 - P1",1.72109860398603
"WP_036930448.1...2174",-0.820478439331054,-0.696498235066731,-2.68972356597232,0.0208471562906415,0.0391640508679069,-4.26255308284111,"WP_036930448.1",11,-2.68429203694669,0.0190653982792538,0.0361988361995432,"P3 - P1",1.71975411781357
"WP_011132895.1...2175",-0.620676676432287,2.05287996927897,-2.46245783671935,0.0313100513920041,0.0552484673881212,-4.65917800664944,"WP_011132895.1",39,-2.68003067967697,0.0192194829039774,0.0364428011388332,"P3 - P1",1.71625830110921
"WP_011132599.1...2176",0.648622512817386,-2.57396745681763,3.66109357000482,0.00367685702775115,0.00913135397628323,-2.52155434390265,"WP_011132599.1",5,2.67334961203016,0.0194635146803807,0.0368564426926358,"P3 - P1",1.71077873300553
"WP_011133303.1...2177",0.860510508219401,-0.213355859120687,2.81642474055685,0.0166027609595409,0.0321664375597091,-4.03818300482402,"WP_011133303.1",7,2.66922581806235,0.0196156485340477,0.0370951972277343,"P3 - P1",1.70739732862024
"WP_011132104.1...2178",1.31990623474121,-3.83541949590047,3.29517094177576,0.00703269152350582,0.0154784431676542,-3.17950947455676,"WP_011132104.1",1,2.66562435304101,0.0197494627442258,0.0372987200898906,"P3 - P1",1.70444471423457
"WP_011131915.1...2179",0.340376536051433,0.415417671203613,2.4273555947214,0.0333298192622,0.0583784288184166,-4.71959565037508,"WP_011131915.1",31,2.66144860750858,0.0199057311611858,0.0375440545344749,"P3 - P1",1.70102186563394
"WP_036930793.1...2180",2.19427045186361,-4.9127786954244,2.5547920311288,0.0265506332388403,0.0481959285131266,-4.49909516891988,"WP_036930793.1",4,2.65171310884686,0.0202747652863123,0.0381895049837417,"P3 - P1",1.69304416475919
"WP_011132410.1...2181",0.635187784830731,1.17213980356852,2.53984405925123,0.0272699738973139,0.0492172912924904,-4.52511799552507,"WP_011132410.1",20,2.64990964979866,0.0203438566155336,0.0382690248619813,"P3 - P1",1.69156671374967
"WP_011132075.1...2182",-0.846460978190106,-0.987660249074301,-2.73871824116165,0.0190912411993386,0.0362962983549507,-4.17601756199588,"WP_011132075.1",8,-2.64499456664648,0.0205333240774891,0.0385744768949136,"P3 - P1",1.68754073832291
"WP_011133312.1...2183",1.19802983601888,-2.74654976526896,2.82466308607293,0.0163586581437809,0.0317799852615879,-4.02353185143062,"WP_011133312.1",3,2.63918765957787,0.0207593886824467,0.0389477858811648,"P3 - P1",1.68278543963616
"WP_011131755.1...2184",-3.21741167704264,-0.124657074610393,-2.51029665566374,0.0287485047427156,0.0513186720161432,-4.57643847761636,"WP_011131755.1",3,-2.63753208391726,0.020824284196561,0.0390181324946089,"P3 - P1",1.68142991788403
"WP_011132143.1...2185",0.47011375427246,1.49164835611979,2.36823619482603,0.0370210440296934,0.063900565694889,-4.8207472089859,"WP_011132143.1",48,2.63526850218782,0.0209133326475862,0.0391334897374017,"P3 - P1",1.67957675459843
"WP_011132903.1...2186",-0.638308207194011,0.071014722188314,-2.81257614647327,0.0167180362128221,0.0323018772958733,-4.04502502398943,"WP_011132903.1",10,-2.63015841338112,0.0211157288051581,0.0394603645912665,"P3 - P1",1.67539392439317
"WP_011132004.1...2187",-0.740118662516276,0.388845125834147,-3.00553958129172,0.0118174100722321,0.0243179074318764,-3.70039185305324,"WP_011132004.1",6,-2.62648070384571,0.0212625726199924,0.0396827043392781,"P3 - P1",1.67238419009151
"WP_011132525.1...2188",0.571887334187824,2.10512653986613,2.50115200665295,0.0292217887162701,0.0520798837696728,-4.59228885462042,"WP_011132525.1",22,2.62367658114352,0.0213752039429718,0.0398406942601987,"P3 - P1",1.67008973293267
"WP_011132837.1...2189",0.413577397664388,0.717620054880778,2.46713731735457,0.0310499697048372,0.0548575147142533,-4.65110454246394,"WP_011132837.1",26,2.61954775509956,0.0215421024133035,0.040099286060842,"P3 - P1",1.66671191376137
"WP_011132602.1...2190",0.899624506632485,-0.714175224304199,2.66833057344561,0.0216631521322583,0.0405742299823562,-4.30023805459027,"WP_011132602.1",8,2.6154082511182,0.0217107064379546,0.0403152845021017,"P3 - P1",1.66332604494199
"WP_011132978.1...2191",-0.948359807332356,2.8858429590861,-2.56703002553668,0.0259755925828481,0.0474051973564995,-4.47776112118686,"WP_011132978.1",11,-2.61530902998199,0.0217147634923539,0.0403152845021017,"P3 - P1",1.66324489642033
"WP_011131953.1...2192",-0.925830205281575,-0.0288678805033365,-2.75229705953107,0.0186311096000545,0.0356116779469499,-4.15198123798783,"WP_011131953.1",6,-2.61416253753084,0.0217616960161903,0.0403498113633528,"P3 - P1",1.66230726054696
"WP_011131975.1...2193",0.846944173177083,-0.65648619333903,2.61812898228911,0.0237039517482833,0.0438939236535181,-4.38841268458222,"WP_011131975.1",10,2.6078990927777,0.0220198434244686,0.0407753667574036,"P3 - P1",1.65718577347194
"WP_011132492.1...2194",1.13117790222168,-3.65385182698568,3.02364928045558,0.0114390994861755,0.0236762756806888,-3.6679127866994,"WP_011132492.1",2,2.60695322944794,0.0220590852586147,0.0407949836471005,"P3 - P1",1.65641250075225
"WP_011132891.1...2195",0.545472462972003,1.60155344009399,2.53384871664644,0.0275638253408827,0.0496218549752427,-4.53554409160952,"WP_011132891.1",19,2.60597869316044,0.022099587853666,0.0408168782148124,"P3 - P1",1.65561582561569
"WP_011132692.1...2196",-0.733256657918294,-2.2343872388204,-3.38199558123295,0.00602428288343437,0.0136384401049452,-3.02313016249222,"WP_011132692.1",4,-2.60138804036359,0.0222913547941148,0.0411177321590926,"P3 - P1",1.65186353574911
"WP_011132509.1...2197",-1.21315956115723,-4.67199532190959,-2.90706800747185,0.0141057806250473,0.0282910304367146,-3.87663255648771,"WP_011132509.1",2,-2.59686388747203,0.022481927190884,0.0414156071407746,"P3 - P1",1.64816646300991
"WP_011132763.1...2198",1.44556109110514,-2.7730549176534,2.59525892179183,0.0246954189953551,0.0454344659552787,-4.42845430722391,"WP_011132763.1",4,2.59567268893449,0.0225323673983917,0.041454898159315,"P3 - P1",1.64719317605051
"WP_011132906.1...2199",-1.27219327290853,-4.13888263702392,-3.21795387723708,0.00807348022017173,0.0174191452023099,-3.31857595063363,"WP_011132906.1",1,-2.58854049770362,0.0228366832173248,0.0419605637438329,"P3 - P1",1.64136697244958
"WP_011132605.1...2200",0.82244300842285,-1.37226486206055,2.55441213160809,0.0265686825019694,0.0481959285131266,-4.49975701949618,"WP_011132605.1",12,2.58629733543261,0.0229332174982826,0.0420836362339619,"P3 - P1",1.63953501008809
"WP_011133251.1...2201",-1.25552940368652,-3.6064019203186,-2.64441270009758,0.0226128686579526,0.0420374999594315,-4.34229419564066,"WP_011133251.1",4,-2.58551086453875,0.0229671570082391,0.0420916751347909,"P3 - P1",1.63889276066258
"WP_011132981.1...2202",0.428667068481448,-1.03703530629476,2.84242277311467,0.0158445457081108,0.0310352587185004,-3.99192502293476,"WP_011132981.1",14,2.58106883541316,0.023159767424776,0.0423901141553741,"P3 - P1",1.63526580619864
"WP_011131709.1...2203",-0.489553451538086,-0.0250469843546548,-2.40441508239605,0.0347176720333598,0.0602167661090186,-4.75893887101888,"WP_011131709.1",26,-2.55789968532051,0.024190108900784,0.0442191464373767,"P3 - P1",1.61636217649537
"WP_036930720.1...2204",-0.626340866088867,0.372165997823079,-2.79092756945371,0.017381483642374,0.033465544949539,-4.08348304020865,"WP_036930720.1",9,-2.55461833680097,0.0243395810122585,0.0444353376428924,"P3 - P1",1.61368690209734
"WP_011132252.1...2205",-0.599100748697918,0.239726384480795,-2.64923625913975,0.0224180849756844,0.04172987320964,-4.33381934099581,"WP_011132252.1",12,-2.55242386246176,0.0244400431852196,0.0445616152314375,"P3 - P1",1.61189803103644
"WP_011133097.1...2206",0.949840545654298,-4.14560985565186,2.79062937627406,0.0173908028529908,0.033465544949539,-4.08401242289169,"WP_011133097.1",4,2.54051859592782,0.0249921066003587,0.0455099230165099,"P3 - P1",1.60219713537607
"WP_011132231.1...2207",-0.385815938313802,1.05412085851033,-2.24546237916003,0.0459895418371135,0.0771367580401056,-5.02811379365998,"WP_011132231.1",49,-2.53789093773084,0.0251155725728028,0.0456763414350845,"P3 - P1",1.60005691655383
"WP_011132037.1...2208",0.862627029418947,-1.98217026392619,2.8950914720427,0.0144128449071958,0.0287449455852196,-3.8980193429548,"WP_011132037.1",4,2.53209305813641,0.0253900914073067,0.0461166966377612,"P3 - P1",1.5953357356124
"WP_011132872.1...2209",-0.609647115071616,-0.990378856658936,-2.6290259497606,0.0232454395742727,0.0431571133686627,-4.3693051405463,"WP_011132872.1",11,-2.50975175185513,0.0264753223962572,0.0480265720920641,"P3 - P1",1.57715874268174
"WP_011131981.1...2210",0.928351084391277,-1.94119755427043,2.91173060197911,0.0139880166101765,0.0281340899052137,-3.86830333400623,"WP_011131981.1",3,2.50359803152396,0.0267820339769085,0.0484859471771495,"P3 - P1",1.57215644332835
"WP_011132254.1...2211",-0.795679728190103,-1.65814685821533,-2.59598858817728,0.0246631649717747,0.0454338252520145,-4.42717807425965,"WP_011132254.1",8,-2.50330633356164,0.0267966576042252,0.0484859471771495,"P3 - P1",1.57191937293266
"WP_011132225.1...2212",0.857376098632813,-0.770448525746663,2.84432639265,0.0157904050869901,0.030971813834537,-3.98853535295375,"WP_011132225.1",4,2.4971365918898,0.0271077771683023,0.0489866430046477,"P3 - P1",1.56690609301041
"WP_011131959.1...2213",0.478116989135741,-1.06181891759237,2.74782753309337,0.0187813349139953,0.0358506982808703,-4.15989533655589,"WP_011131959.1",12,2.49209698983323,0.0273644935977767,0.0493108517106744,"P3 - P1",1.56281258441993
"WP_011132424.1...2214",-0.532435099283855,0.229675134023031,-2.89358838580558,0.0144518519307437,0.0287666122983234,-3.900702611994,"WP_011132424.1",9,-2.49206762657916,0.0273659962131264,0.0493108517106744,"P3 - P1",1.56278873747256
"WP_011132003.1...2215",-0.766935348510741,-0.127006530761719,-2.52286009664688,0.0281104878230444,0.050542089217191,-4.55463677314114,"WP_011132003.1",10,-2.49157787815256,0.0273910700162524,0.0493108517106744,"P3 - P1",1.56239100195279
